O*NET-SOC Code	Element ID	Element Name	Scale ID	Category	Data Value	N	Standard Error	Lower CI Bound	Upper CI Bound	Recommend Suppress	Date	Domain Source
39-4021.00	2.D.1	Required Level of Education	RL	3	0.00	22	0.0000	n/a	n/a	N	08/2024	Incumbent
39-4021.00	2.D.1	Required Level of Education	RL	4	12.63	22	8.0842	3.0562	39.8774	N	08/2024	Incumbent
39-4021.00	2.D.1	Required Level of Education	RL	5	22.48	22	10.8723	7.3433	51.4895	N	08/2024	Incumbent
39-4021.00	2.D.1	Required Level of Education	RL	6	9.29	22	7.3779	1.6318	38.7440	N	08/2024	Incumbent
39-4021.00	2.D.1	Required Level of Education	RL	7	0.00	22	0.0000	n/a	n/a	N	08/2024	Incumbent
39-4021.00	2.D.1	Required Level of Education	RL	8	0.00	22	0.0000	n/a	n/a	N	08/2024	Incumbent
39-4021.00	2.D.1	Required Level of Education	RL	9	0.00	22	0.0000	n/a	n/a	N	08/2024	Incumbent
39-4021.00	2.D.1	Required Level of Education	RL	10	1.73	22	1.8048	0.1944	13.7754	N	08/2024	Incumbent
39-4021.00	2.D.1	Required Level of Education	RL	11	0.00	22	0.0000	n/a	n/a	N	08/2024	Incumbent
39-4021.00	2.D.1	Required Level of Education	RL	12	0.00	22	0.0000	n/a	n/a	N	08/2024	Incumbent
39-4021.00	2.D.4.a	Job-Related Professional Certification	IM	n/a	2.20	22	0.2451	1.6917	2.7110	N	08/2024	Incumbent
39-4031.00	2.D.1	Required Level of Education	RL	1	0.00	22	0.0000	n/a	n/a	N	08/2024	Incumbent
39-4031.00	2.D.1	Required Level of Education	RL	2	15.28	22	12.5362	2.3524	57.4678	N	08/2024	Incumbent
39-4031.00	2.D.1	Required Level of Education	RL	3	0.00	22	0.0000	n/a	n/a	N	08/2024	Incumbent
39-4031.00	2.D.1	Required Level of Education	RL	4	0.25	22	0.2627	0.0283	2.1844	N	08/2024	Incumbent
39-4031.00	2.D.1	Required Level of Education	RL	5	73.23	22	15.1943	35.3074	93.2010	N	08/2024	Incumbent
39-4031.00	2.D.1	Required Level of Education	RL	6	11.24	22	10.2858	1.4611	51.9435	N	08/2024	Incumbent
39-4031.00	2.D.1	Required Level of Education	RL	7	0.00	22	0.0000	n/a	n/a	N	08/2024	Incumbent
39-4031.00	2.D.1	Required Level of Education	RL	8	0.00	22	0.0000	n/a	n/a	N	08/2024	Incumbent
39-4031.00	2.D.1	Required Level of Education	RL	9	0.00	22	0.0000	n/a	n/a	N	08/2024	Incumbent
39-4031.00	2.D.1	Required Level of Education	RL	10	0.00	22	0.0000	n/a	n/a	N	08/2024	Incumbent
39-4031.00	2.D.1	Required Level of Education	RL	11	0.00	22	0.0000	n/a	n/a	N	08/2024	Incumbent
39-4031.00	2.D.1	Required Level of Education	RL	12	0.00	22	0.0000	n/a	n/a	N	08/2024	Incumbent
39-4031.00	2.D.4.a	Job-Related Professional Certification	IM	n/a	4.20	22	0.3223	3.5263	4.8668	N	08/2024	Incumbent
39-5011.00	2.D.1	Required Level of Education	RL	1	20.94	22	13.3565	4.7145	58.6437	N	08/2018	Incumbent
39-5011.00	2.D.1	Required Level of Education	RL	2	24.55	22	12.2130	7.6300	56.1796	N	08/2018	Incumbent
39-5011.00	2.D.1	Required Level of Education	RL	3	28.70	22	14.8753	8.1555	64.6070	N	08/2018	Incumbent
39-5011.00	2.D.1	Required Level of Education	RL	4	11.74	22	11.2710	1.3659	56.0916	N	08/2018	Incumbent
39-5011.00	2.D.1	Required Level of Education	RL	5	11.13	22	9.6843	1.6087	48.9639	N	08/2018	Incumbent
39-5011.00	2.D.1	Required Level of Education	RL	6	1.68	22	1.6947	0.2030	12.5909	N	08/2018	Incumbent
39-5011.00	2.D.1	Required Level of Education	RL	7	0.00	22	0.0000	n/a	n/a	N	08/2018	Incumbent
39-5011.00	2.D.1	Required Level of Education	RL	8	1.25	22	1.2681	0.1493	9.6809	N	08/2018	Incumbent
39-5011.00	2.D.1	Required Level of Education	RL	9	0.00	22	0.0000	n/a	n/a	N	08/2018	Incumbent
39-5011.00	2.D.1	Required Level of Education	RL	10	0.00	22	0.0000	n/a	n/a	N	08/2018	Incumbent
39-5011.00	2.D.1	Required Level of Education	RL	11	0.00	22	0.0000	n/a	n/a	N	08/2018	Incumbent
39-5011.00	2.D.1	Required Level of Education	RL	12	0.00	22	0.0000	n/a	n/a	N	08/2018	Incumbent
39-5012.00	2.D.1	Required Level of Education	RL	1	0.00	22	0.0000	n/a	n/a	N	07/2016	Incumbent
39-5012.00	2.D.1	Required Level of Education	RL	2	20.93	22	12.8004	5.0335	56.9393	N	07/2016	Incumbent
39-5012.00	2.D.1	Required Level of Education	RL	3	78.97	22	12.8015	43.0474	94.9128	N	07/2016	Incumbent
39-5012.00	2.D.1	Required Level of Education	RL	4	0.10	22	0.1036	0.0106	0.8877	N	07/2016	Incumbent
39-5012.00	2.D.1	Required Level of Education	RL	5	0.00	22	0.0000	n/a	n/a	N	07/2016	Incumbent
39-5012.00	2.D.1	Required Level of Education	RL	6	0.00	22	0.0000	n/a	n/a	N	07/2016	Incumbent
39-5012.00	2.D.1	Required Level of Education	RL	7	0.00	22	0.0000	n/a	n/a	N	07/2016	Incumbent
39-5012.00	2.D.1	Required Level of Education	RL	8	0.00	22	0.0000	n/a	n/a	N	07/2016	Incumbent
39-5012.00	2.D.1	Required Level of Education	RL	9	0.00	22	0.0000	n/a	n/a	N	07/2016	Incumbent
39-5012.00	2.D.1	Required Level of Education	RL	10	0.00	22	0.0000	n/a	n/a	N	07/2016	Incumbent
39-5012.00	2.D.1	Required Level of Education	RL	11	0.00	22	0.0000	n/a	n/a	N	07/2016	Incumbent
39-5012.00	2.D.1	Required Level of Education	RL	12	0.00	22	0.0000	n/a	n/a	N	07/2016	Incumbent
39-5091.00	2.D.1	Required Level of Education	RL	1	9.52	21	n/a	n/a	n/a	n/a	08/2025	Occupational Expert
39-5091.00	2.D.1	Required Level of Education	RL	2	33.33	21	n/a	n/a	n/a	n/a	08/2025	Occupational Expert
39-5091.00	2.D.1	Required Level of Education	RL	3	28.57	21	n/a	n/a	n/a	n/a	08/2025	Occupational Expert
39-5091.00	2.D.1	Required Level of Education	RL	4	9.52	21	n/a	n/a	n/a	n/a	08/2025	Occupational Expert
39-5091.00	2.D.1	Required Level of Education	RL	5	4.76	21	n/a	n/a	n/a	n/a	08/2025	Occupational Expert
39-5091.00	2.D.1	Required Level of Education	RL	6	9.52	21	n/a	n/a	n/a	n/a	08/2025	Occupational Expert
39-5091.00	2.D.1	Required Level of Education	RL	7	0.00	21	n/a	n/a	n/a	n/a	08/2025	Occupational Expert
39-5091.00	2.D.1	Required Level of Education	RL	8	0.00	21	n/a	n/a	n/a	n/a	08/2025	Occupational Expert
39-5091.00	2.D.1	Required Level of Education	RL	9	0.00	21	n/a	n/a	n/a	n/a	08/2025	Occupational Expert
39-5091.00	2.D.1	Required Level of Education	RL	10	4.76	21	n/a	n/a	n/a	n/a	08/2025	Occupational Expert
39-5091.00	2.D.1	Required Level of Education	RL	11	0.00	21	n/a	n/a	n/a	n/a	08/2025	Occupational Expert
39-5091.00	2.D.1	Required Level of Education	RL	12	0.00	21	n/a	n/a	n/a	n/a	08/2025	Occupational Expert
39-5091.00	2.D.4.a	Job-Related Professional Certification	IM	n/a	2.67	21	n/a	n/a	n/a	n/a	08/2025	Occupational Expert
39-5092.00	2.D.1	Required Level of Education	RL	1	35.80	19	21.8500	7.0353	80.4280	Y	07/2015	Incumbent
39-5092.00	2.D.1	Required Level of Education	RL	2	49.16	19	25.7475	9.9937	89.3858	Y	07/2015	Incumbent
39-5092.00	2.D.1	Required Level of Education	RL	3	14.77	19	9.9075	3.2093	47.5208	N	07/2015	Incumbent
39-5092.00	2.D.1	Required Level of Education	RL	4	0.27	19	0.2906	0.0279	2.5518	N	07/2015	Incumbent
39-5092.00	2.D.1	Required Level of Education	RL	5	0.00	19	0.0000	n/a	n/a	N	07/2015	Incumbent
39-5092.00	2.D.1	Required Level of Education	RL	6	0.00	19	0.0000	n/a	n/a	N	07/2015	Incumbent
39-5092.00	2.D.1	Required Level of Education	RL	7	0.00	19	0.0000	n/a	n/a	N	07/2015	Incumbent
39-5092.00	2.D.1	Required Level of Education	RL	8	0.00	19	0.0000	n/a	n/a	N	07/2015	Incumbent
39-5092.00	2.D.1	Required Level of Education	RL	9	0.00	19	0.0000	n/a	n/a	N	07/2015	Incumbent
39-5092.00	2.D.1	Required Level of Education	RL	10	0.00	19	0.0000	n/a	n/a	N	07/2015	Incumbent
39-5092.00	2.D.1	Required Level of Education	RL	11	0.00	19	0.0000	n/a	n/a	N	07/2015	Incumbent
39-5092.00	2.D.1	Required Level of Education	RL	12	0.00	19	0.0000	n/a	n/a	N	07/2015	Incumbent
39-5093.00	2.D.1	Required Level of Education	RL	1	13.05	17	11.7989	1.6290	57.6341	N	06/2008	Incumbent
39-5093.00	2.D.1	Required Level of Education	RL	2	18.35	17	10.9724	4.5422	51.4914	N	06/2008	Incumbent
39-5093.00	2.D.1	Required Level of Education	RL	3	67.55	17	17.2640	28.1606	91.7022	N	06/2008	Incumbent
39-5093.00	2.D.1	Required Level of Education	RL	4	1.05	17	0.8786	0.1775	5.9812	N	06/2008	Incumbent
39-5093.00	2.D.1	Required Level of Education	RL	5	0.00	17	0.0000	n/a	n/a	N	06/2008	Incumbent
39-5093.00	2.D.1	Required Level of Education	RL	6	0.00	17	0.0000	n/a	n/a	N	06/2008	Incumbent
39-5093.00	2.D.1	Required Level of Education	RL	7	0.00	17	0.0000	n/a	n/a	N	06/2008	Incumbent
39-5093.00	2.D.1	Required Level of Education	RL	8	0.00	17	0.0000	n/a	n/a	N	06/2008	Incumbent
39-5093.00	2.D.1	Required Level of Education	RL	9	0.00	17	0.0000	n/a	n/a	N	06/2008	Incumbent
39-5093.00	2.D.1	Required Level of Education	RL	10	0.00	17	0.0000	n/a	n/a	N	06/2008	Incumbent
39-5093.00	2.D.1	Required Level of Education	RL	11	0.00	17	0.0000	n/a	n/a	N	06/2008	Incumbent
39-5093.00	2.D.1	Required Level of Education	RL	12	0.00	17	0.0000	n/a	n/a	N	06/2008	Incumbent
39-5094.00	2.D.1	Required Level of Education	RL	1	0.00	17	0.0000	n/a	n/a	N	08/2025	Incumbent
39-5094.00	2.D.1	Required Level of Education	RL	2	39.15	17	8.0643	23.8884	56.8680	N	08/2025	Incumbent
39-5094.00	2.D.1	Required Level of Education	RL	3	30.24	17	17.8353	6.7332	72.2391	N	08/2025	Incumbent
39-5094.00	2.D.1	Required Level of Education	RL	4	8.76	17	7.7195	1.2226	42.6649	N	08/2025	Incumbent
39-5094.00	2.D.1	Required Level of Education	RL	5	0.00	17	0.0000	n/a	n/a	N	08/2025	Incumbent
39-5094.00	2.D.1	Required Level of Education	RL	6	0.00	17	0.0000	n/a	n/a	N	08/2025	Incumbent
39-5094.00	2.D.1	Required Level of Education	RL	7	0.00	17	0.0000	n/a	n/a	N	08/2025	Incumbent
39-5094.00	2.D.1	Required Level of Education	RL	8	19.21	17	16.2250	2.5260	68.5651	Y	08/2025	Incumbent
39-5094.00	2.D.1	Required Level of Education	RL	9	0.00	17	0.0000	n/a	n/a	N	08/2025	Incumbent
39-5094.00	2.D.1	Required Level of Education	RL	10	0.00	17	0.0000	n/a	n/a	N	08/2025	Incumbent
39-5094.00	2.D.1	Required Level of Education	RL	11	0.00	17	0.0000	n/a	n/a	N	08/2025	Incumbent
39-5094.00	2.D.1	Required Level of Education	RL	12	2.65	17	2.7963	0.2734	21.3021	N	08/2025	Incumbent
39-5094.00	2.D.4.a	Job-Related Professional Certification	IM	n/a	4.32	17	0.1822	3.9339	4.7064	N	08/2025	Incumbent
39-6011.00	2.D.1	Required Level of Education	RL	1	41.75	19	11.0049	21.6895	64.9667	N	08/2018	Incumbent
39-6011.00	2.D.1	Required Level of Education	RL	2	41.28	19	8.0717	25.8819	58.5916	N	08/2018	Incumbent
39-6011.00	2.D.1	Required Level of Education	RL	3	7.51	19	5.6968	1.4282	31.2663	N	08/2018	Incumbent
39-6011.00	2.D.1	Required Level of Education	RL	4	9.47	19	7.4674	1.6485	39.4753	N	08/2018	Incumbent
39-6011.00	2.D.1	Required Level of Education	RL	5	0.00	19	0.0000	n/a	n/a	N	08/2018	Incumbent
39-6011.00	2.D.1	Required Level of Education	RL	6	0.00	19	0.0000	n/a	n/a	N	08/2018	Incumbent
39-6011.00	2.D.1	Required Level of Education	RL	7	0.00	19	0.0000	n/a	n/a	N	08/2018	Incumbent
39-6011.00	2.D.1	Required Level of Education	RL	8	0.00	19	0.0000	n/a	n/a	N	08/2018	Incumbent
39-6011.00	2.D.1	Required Level of Education	RL	9	0.00	19	0.0000	n/a	n/a	N	08/2018	Incumbent
39-6011.00	2.D.1	Required Level of Education	RL	10	0.00	19	0.0000	n/a	n/a	N	08/2018	Incumbent
39-6011.00	2.D.1	Required Level of Education	RL	11	0.00	19	0.0000	n/a	n/a	N	08/2018	Incumbent
39-6011.00	2.D.1	Required Level of Education	RL	12	0.00	19	0.0000	n/a	n/a	N	08/2018	Incumbent
39-6011.00	2.D.4.a	Job-Related Professional Certification	IM	n/a	1.91	13	0.3525	1.1440	2.6802	N	08/2018	Incumbent
39-6012.00	2.D.1	Required Level of Education	RL	1	4.55	22	n/a	n/a	n/a	n/a	08/2025	Occupational Expert
39-6012.00	2.D.1	Required Level of Education	RL	2	45.45	22	n/a	n/a	n/a	n/a	08/2025	Occupational Expert
39-6012.00	2.D.1	Required Level of Education	RL	3	9.09	22	n/a	n/a	n/a	n/a	08/2025	Occupational Expert
39-6012.00	2.D.1	Required Level of Education	RL	4	27.27	22	n/a	n/a	n/a	n/a	08/2025	Occupational Expert
39-6012.00	2.D.1	Required Level of Education	RL	5	4.55	22	n/a	n/a	n/a	n/a	08/2025	Occupational Expert
39-6012.00	2.D.1	Required Level of Education	RL	6	9.09	22	n/a	n/a	n/a	n/a	08/2025	Occupational Expert
39-6012.00	2.D.1	Required Level of Education	RL	7	0.00	22	n/a	n/a	n/a	n/a	08/2025	Occupational Expert
39-6012.00	2.D.1	Required Level of Education	RL	8	0.00	22	n/a	n/a	n/a	n/a	08/2025	Occupational Expert
39-6012.00	2.D.1	Required Level of Education	RL	9	0.00	22	n/a	n/a	n/a	n/a	08/2025	Occupational Expert
39-6012.00	2.D.1	Required Level of Education	RL	10	0.00	22	n/a	n/a	n/a	n/a	08/2025	Occupational Expert
39-6012.00	2.D.1	Required Level of Education	RL	11	0.00	22	n/a	n/a	n/a	n/a	08/2025	Occupational Expert
39-6012.00	2.D.1	Required Level of Education	RL	12	0.00	22	n/a	n/a	n/a	n/a	08/2025	Occupational Expert
39-6012.00	2.D.4.a	Job-Related Professional Certification	IM	n/a	1.95	22	n/a	n/a	n/a	n/a	08/2025	Occupational Expert
39-7011.00	2.D.1	Required Level of Education	RL	1	4.08	27	3.3804	0.7138	20.0785	N	08/2020	Incumbent
39-7011.00	2.D.1	Required Level of Education	RL	2	21.82	27	8.9282	8.6902	45.0071	N	08/2020	Incumbent
39-7011.00	2.D.1	Required Level of Education	RL	3	7.74	27	5.3334	1.7775	28.0264	N	08/2020	Incumbent
39-7011.00	2.D.1	Required Level of Education	RL	4	1.52	27	1.5725	0.1769	11.8152	N	08/2020	Incumbent
39-7011.00	2.D.1	Required Level of Education	RL	5	30.96	27	11.9445	12.4450	58.5779	N	08/2020	Incumbent
39-7011.00	2.D.1	Required Level of Education	RL	6	30.03	27	11.1725	12.5769	56.1457	N	08/2020	Incumbent
39-7011.00	2.D.1	Required Level of Education	RL	7	1.71	27	1.7892	0.1963	13.3983	N	08/2020	Incumbent
39-7011.00	2.D.1	Required Level of Education	RL	8	2.14	27	1.9096	0.3358	12.4604	N	08/2020	Incumbent
39-7011.00	2.D.1	Required Level of Education	RL	9	0.00	27	0.0000	n/a	n/a	N	08/2020	Incumbent
39-7011.00	2.D.1	Required Level of Education	RL	10	0.00	27	0.0000	n/a	n/a	N	08/2020	Incumbent
39-7011.00	2.D.1	Required Level of Education	RL	11	0.00	27	0.0000	n/a	n/a	N	08/2020	Incumbent
39-7011.00	2.D.1	Required Level of Education	RL	12	0.00	27	0.0000	n/a	n/a	N	08/2020	Incumbent
39-7011.00	2.D.4.a	Job-Related Professional Certification	IM	n/a	2.10	26	0.4184	1.2429	2.9663	N	08/2020	Incumbent
39-7012.00	2.D.1	Required Level of Education	RL	1	17.65	18	9.6968	4.9872	46.6885	N	08/2022	Incumbent
39-7012.00	2.D.1	Required Level of Education	RL	2	45.84	18	17.4379	16.1297	78.8375	N	08/2022	Incumbent
39-7012.00	2.D.1	Required Level of Education	RL	3	8.77	18	9.0986	0.8654	51.4281	N	08/2022	Incumbent
39-7012.00	2.D.1	Required Level of Education	RL	4	21.25	18	10.2613	6.8909	49.5951	N	08/2022	Incumbent
39-7012.00	2.D.1	Required Level of Education	RL	5	0.78	18	0.8861	0.0715	8.0314	N	08/2022	Incumbent
39-7012.00	2.D.1	Required Level of Education	RL	6	5.70	18	4.0844	1.2006	23.1004	N	08/2022	Incumbent
39-7012.00	2.D.1	Required Level of Education	RL	7	0.00	18	0.0000	n/a	n/a	N	08/2022	Incumbent
39-7012.00	2.D.1	Required Level of Education	RL	8	0.00	18	0.0000	n/a	n/a	N	08/2022	Incumbent
39-7012.00	2.D.1	Required Level of Education	RL	9	0.00	18	0.0000	n/a	n/a	N	08/2022	Incumbent
39-7012.00	2.D.1	Required Level of Education	RL	10	0.00	18	0.0000	n/a	n/a	N	08/2022	Incumbent
39-7012.00	2.D.1	Required Level of Education	RL	11	0.00	18	0.0000	n/a	n/a	N	08/2022	Incumbent
39-7012.00	2.D.1	Required Level of Education	RL	12	0.00	18	0.0000	n/a	n/a	N	08/2022	Incumbent
39-7012.00	2.D.4.a	Job-Related Professional Certification	IM	n/a	2.02	15	0.2438	1.4924	2.5380	N	08/2022	Incumbent
39-9011.00	2.D.1	Required Level of Education	RL	1	14.28	68	7.3690	4.7697	35.6490	N	08/2018	Incumbent
39-9011.00	2.D.1	Required Level of Education	RL	2	38.54	68	11.5919	19.1024	62.4857	N	08/2018	Incumbent
39-9011.00	2.D.1	Required Level of Education	RL	3	5.59	68	3.0799	1.8135	15.9519	N	08/2018	Incumbent
39-9011.00	2.D.1	Required Level of Education	RL	4	10.17	68	4.7622	3.8434	24.2676	N	08/2018	Incumbent
39-9011.00	2.D.1	Required Level of Education	RL	5	22.71	68	11.0665	7.7040	50.8415	N	08/2018	Incumbent
39-9011.00	2.D.1	Required Level of Education	RL	6	8.71	68	3.9951	3.3837	20.6420	N	08/2018	Incumbent
39-9011.00	2.D.1	Required Level of Education	RL	7	0.00	68	0.0000	n/a	n/a	N	08/2018	Incumbent
39-9011.00	2.D.1	Required Level of Education	RL	8	0.00	68	0.0000	n/a	n/a	N	08/2018	Incumbent
39-9011.00	2.D.1	Required Level of Education	RL	9	0.00	68	0.0000	n/a	n/a	N	08/2018	Incumbent
39-9011.00	2.D.1	Required Level of Education	RL	10	0.00	68	0.0000	n/a	n/a	N	08/2018	Incumbent
39-9011.00	2.D.1	Required Level of Education	RL	11	0.00	68	0.0000	n/a	n/a	N	08/2018	Incumbent
39-9011.00	2.D.1	Required Level of Education	RL	12	0.00	68	0.0000	n/a	n/a	N	08/2018	Incumbent
39-9011.01	2.D.1	Required Level of Education	RL	1	4.00	25	n/a	n/a	n/a	n/a	08/2023	Occupational Expert
39-9011.01	2.D.1	Required Level of Education	RL	2	60.00	25	n/a	n/a	n/a	n/a	08/2023	Occupational Expert
39-9011.01	2.D.1	Required Level of Education	RL	3	8.00	25	n/a	n/a	n/a	n/a	08/2023	Occupational Expert
39-9011.01	2.D.1	Required Level of Education	RL	4	16.00	25	n/a	n/a	n/a	n/a	08/2023	Occupational Expert
39-9011.01	2.D.1	Required Level of Education	RL	5	8.00	25	n/a	n/a	n/a	n/a	08/2023	Occupational Expert
39-9011.01	2.D.1	Required Level of Education	RL	6	4.00	25	n/a	n/a	n/a	n/a	08/2023	Occupational Expert
39-9011.01	2.D.1	Required Level of Education	RL	7	0.00	25	n/a	n/a	n/a	n/a	08/2023	Occupational Expert
39-9011.01	2.D.1	Required Level of Education	RL	8	0.00	25	n/a	n/a	n/a	n/a	08/2023	Occupational Expert
39-9011.01	2.D.1	Required Level of Education	RL	9	0.00	25	n/a	n/a	n/a	n/a	08/2023	Occupational Expert
39-9011.01	2.D.1	Required Level of Education	RL	10	0.00	25	n/a	n/a	n/a	n/a	08/2023	Occupational Expert
39-9011.01	2.D.1	Required Level of Education	RL	11	0.00	25	n/a	n/a	n/a	n/a	08/2023	Occupational Expert
39-9011.01	2.D.1	Required Level of Education	RL	12	0.00	25	n/a	n/a	n/a	n/a	08/2023	Occupational Expert
39-9011.01	2.D.4.a	Job-Related Professional Certification	IM	n/a	2.44	25	n/a	n/a	n/a	n/a	08/2023	Occupational Expert
39-9031.00	2.D.1	Required Level of Education	RL	1	14.29	21	n/a	n/a	n/a	n/a	08/2025	Occupational Expert
39-9031.00	2.D.1	Required Level of Education	RL	2	9.52	21	n/a	n/a	n/a	n/a	08/2025	Occupational Expert
39-9031.00	2.D.1	Required Level of Education	RL	3	38.10	21	n/a	n/a	n/a	n/a	08/2025	Occupational Expert
39-9031.00	2.D.1	Required Level of Education	RL	4	0.00	21	n/a	n/a	n/a	n/a	08/2025	Occupational Expert
39-9031.00	2.D.1	Required Level of Education	RL	5	0.00	21	n/a	n/a	n/a	n/a	08/2025	Occupational Expert
39-9031.00	2.D.1	Required Level of Education	RL	6	9.52	21	n/a	n/a	n/a	n/a	08/2025	Occupational Expert
39-9031.00	2.D.1	Required Level of Education	RL	7	19.05	21	n/a	n/a	n/a	n/a	08/2025	Occupational Expert
39-9031.00	2.D.1	Required Level of Education	RL	8	9.52	21	n/a	n/a	n/a	n/a	08/2025	Occupational Expert
39-9031.00	2.D.1	Required Level of Education	RL	9	0.00	21	n/a	n/a	n/a	n/a	08/2025	Occupational Expert
39-9031.00	2.D.1	Required Level of Education	RL	10	0.00	21	n/a	n/a	n/a	n/a	08/2025	Occupational Expert
39-9031.00	2.D.1	Required Level of Education	RL	11	0.00	21	n/a	n/a	n/a	n/a	08/2025	Occupational Expert
39-9031.00	2.D.1	Required Level of Education	RL	12	0.00	21	n/a	n/a	n/a	n/a	08/2025	Occupational Expert
39-9031.00	2.D.4.a	Job-Related Professional Certification	IM	n/a	4.67	21	n/a	n/a	n/a	n/a	08/2025	Occupational Expert
39-9032.00	2.D.1	Required Level of Education	RL	1	0.65	27	0.6782	0.0742	5.3933	N	07/2017	Incumbent
39-9032.00	2.D.1	Required Level of Education	RL	2	25.48	27	10.8471	9.5597	52.5272	N	07/2017	Incumbent
39-9032.00	2.D.1	Required Level of Education	RL	3	3.22	27	2.5789	0.6030	15.4227	N	07/2017	Incumbent
39-9032.00	2.D.1	Required Level of Education	RL	4	0.45	27	0.4690	0.0527	3.7376	N	07/2017	Incumbent
39-9032.00	2.D.1	Required Level of Education	RL	5	8.10	27	6.8211	1.3209	36.7020	N	07/2017	Incumbent
39-9032.00	2.D.1	Required Level of Education	RL	6	61.96	27	11.6881	37.0174	81.8646	N	07/2017	Incumbent
39-9032.00	2.D.1	Required Level of Education	RL	7	0.00	27	0.0000	n/a	n/a	N	07/2017	Incumbent
39-9032.00	2.D.1	Required Level of Education	RL	8	0.14	27	0.1509	0.0164	1.2384	N	07/2017	Incumbent
39-9032.00	2.D.1	Required Level of Education	RL	9	0.00	27	0.0000	n/a	n/a	N	07/2017	Incumbent
39-9032.00	2.D.1	Required Level of Education	RL	10	0.00	27	0.0000	n/a	n/a	N	07/2017	Incumbent
39-9032.00	2.D.1	Required Level of Education	RL	11	0.00	27	0.0000	n/a	n/a	N	07/2017	Incumbent
39-9032.00	2.D.1	Required Level of Education	RL	12	0.00	27	0.0000	n/a	n/a	N	07/2017	Incumbent
39-9041.00	2.D.1	Required Level of Education	RL	1	7.32	29	7.1198	0.9136	40.3871	N	08/2019	Incumbent
39-9041.00	2.D.1	Required Level of Education	RL	2	1.45	29	1.4746	0.1769	10.8691	N	08/2019	Incumbent
39-9041.00	2.D.1	Required Level of Education	RL	3	0.00	29	0.0000	n/a	n/a	N	08/2019	Incumbent
39-9041.00	2.D.1	Required Level of Education	RL	4	50.25	29	15.4344	22.1920	78.1567	N	08/2019	Incumbent
39-9041.00	2.D.1	Required Level of Education	RL	5	0.00	29	0.0000	n/a	n/a	N	08/2019	Incumbent
39-9041.00	2.D.1	Required Level of Education	RL	6	31.29	29	13.4433	11.2270	62.1080	N	08/2019	Incumbent
39-9041.00	2.D.1	Required Level of Education	RL	7	0.00	29	0.0000	n/a	n/a	N	08/2019	Incumbent
39-9041.00	2.D.1	Required Level of Education	RL	8	3.35	29	1.9525	0.9948	10.6534	N	08/2019	Incumbent
39-9041.00	2.D.1	Required Level of Education	RL	9	0.00	29	0.0000	n/a	n/a	N	08/2019	Incumbent
39-9041.00	2.D.1	Required Level of Education	RL	10	0.00	29	0.0000	n/a	n/a	N	08/2019	Incumbent
39-9041.00	2.D.1	Required Level of Education	RL	11	6.34	29	6.3041	0.7641	37.3227	N	08/2019	Incumbent
39-9041.00	2.D.1	Required Level of Education	RL	12	0.00	29	0.0000	n/a	n/a	N	08/2019	Incumbent
39-9041.00	2.D.4.a	Job-Related Professional Certification	IM	n/a	1.90	29	0.2793	1.3326	2.4768	N	08/2019	Incumbent
41-1011.00	2.D.1	Required Level of Education	RL	1	14.08	30	9.9507	2.9560	46.8457	N	08/2018	Incumbent
41-1011.00	2.D.1	Required Level of Education	RL	2	51.67	30	11.2600	29.8309	72.8896	N	08/2018	Incumbent
41-1011.00	2.D.1	Required Level of Education	RL	3	8.92	30	6.9127	1.6895	35.8194	N	08/2018	Incumbent
41-1011.00	2.D.1	Required Level of Education	RL	4	6.05	30	4.2689	1.3687	23.0259	N	08/2018	Incumbent
41-1011.00	2.D.1	Required Level of Education	RL	5	18.86	30	13.0394	3.9090	57.0423	N	08/2018	Incumbent
41-1011.00	2.D.1	Required Level of Education	RL	6	0.42	30	0.4395	0.0493	3.4875	N	08/2018	Incumbent
41-1011.00	2.D.1	Required Level of Education	RL	7	0.00	30	0.0000	n/a	n/a	N	08/2018	Incumbent
41-1011.00	2.D.1	Required Level of Education	RL	8	0.00	30	0.0000	n/a	n/a	N	08/2018	Incumbent
41-1011.00	2.D.1	Required Level of Education	RL	9	0.00	30	0.0000	n/a	n/a	N	08/2018	Incumbent
41-1011.00	2.D.1	Required Level of Education	RL	10	0.00	30	0.0000	n/a	n/a	N	08/2018	Incumbent
41-1011.00	2.D.1	Required Level of Education	RL	11	0.00	30	0.0000	n/a	n/a	N	08/2018	Incumbent
41-1011.00	2.D.1	Required Level of Education	RL	12	0.00	30	0.0000	n/a	n/a	N	08/2018	Incumbent
